classification	db_link	observation_name	observation_sum	1006_Rp_Control	1007_Rp_LE	1025_Rp_Control	1028_Rp_Control	1028bis_Rp_Control	1038_Rp_Control	1046_Rp_LE	1047_Rp_Control	1059_Rp_Control	1060_Rp_Control	1065_Rp_LE	1066_Rp_Control	1073_Rp_LE	1086_Rp_LE	1086bis_Rp_LE	1099_Rp_Control	1099bis_Rp_Control	1102_Rp_Control	1122_Rp_Control	1136_Rp_Control	1136bis_Rp_Control	1140_Rp_LE	1150_Rp_Control	1150bis_Rp_Control	581_Rm_Control	581bis_Rm_Control	592_Rm_LE	602_Rm_Control	612_Rm_Control	624_Rm_LE	624bis_Rm_LE	624ter_Rm_LE	629_Rm_Control	641_Rm_LE	651_Rm_Control	654_Rm_Control	665_Rm_LE	677_Rm_Control	680_Rm_LE	685_Rm_Control	689_Rm_LE	701_Rm_Control	732_Rm_LE	732bis_Rm_LE	750_Rm_Control	777_Rm_Control	798_Rm_LE	815_Rm_LE	817_Rm_Control	827_Rm_LE	835_Rm_Control	855_Rm_Control	862_Rm_LE	896_Rm_Control	920_Rm_LE	927_Rm_Control	935_Rm_Control	944_Rp_Control	950_Rp_LE	950bis_Rp_LE	952_Rp_LE	959_Rp_Control	964_Rp_Control	966_Rp_LE	972_Rp_Control	978_Rp_LE	978bis_Rp_LE	989_Rp_Control	992_Rp_LE
Metabolism;Energy metabolism;Carbon fixation in photosynthetic organisms;Carbon fixation in photosynthetic organisms	https://www.genome.jp/entry/ko00710	ko00710	959532.4199999999	7475.259999999999	9944.50611111111	8143.448888888888	8362.463333333333	6648.418333333333	9957.475555555553	13984.412222222223	11560.711666666666	13132.441111111113	16217.284444444444	14824.396111111115	12491.027777777781	10040.843333333332	16747.855	9006.583333333332	14990.22388888889	10659.157777777778	16303.776666666668	12726.646666666664	8555.045	9482.478333333333	13695.146666666666	12919.300000000001	7939.16	14122.949444444443	15641.593333333336	14515.632222222224	20674.429444444442	14434.78777777778	14657.481666666667	18301.424444444445	10169.487777777778	19189.252777777776	11077.930555555555	20755.305555555555	16328.066111111111	12574.133333333335	18432.907222222228	14223.232222222221	16032.63166666667	17192.914999999997	20237.212222222224	12290.776666666668	4160.146666666666	13132.07888888889	14419.364444444444	14963.778333333334	17133.568333333333	19649.467777777776	19021.162777777776	20852.643333333337	16136.440555555555	16235.260555555556	18427.125555555554	10523.907222222224	18683.83	14984.196111111109	12887.90388888889	11892.785555555556	7936.4588888888875	10176.197777777777	17515.078333333335	16273.908888888887	14061.997777777779	16867.928333333333	17254.323333333334	5224.912777777777	20976.925555555554	13480.816666666666
Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes;Carbon fixation pathways in prokaryotes	https://www.genome.jp/entry/ko00720	ko00720	745802.2920588236	5697.52705882353	7950.826176470588	6306.540294117649	5779.905588235295	4488.061764705883	8142.791764705882	11016.692941176472	9016.947058823529	10040.195000000002	12971.002647058825	11283.715588235294	9218.692647058822	7644.812647058823	13480.774411764707	7166.800294117646	12399.753823529412	8573.132647058825	12570.238235294117	10450.74617647059	5409.663235294118	6055.549705882353	10573.723823529413	8311.901176470588	5000.912941176471	10388.951764705882	10992.564705882354	11047.748823529413	16408.168529411763	11512.491470588235	11645.206764705887	14216.701764705882	7668.264705882353	14809.164705882356	8906.768529411765	16127.704117647058	13270.413529411764	9647.442941176472	15073.79029411765	11450.462352941178	12812.267352941182	13336.580000000002	16418.84147058824	9404.227352941178	3402.95	10535.830294117646	10640.039999999997	11232.606470588238	13597.269117647062	15933.513823529414	15058.556470588235	16977.16705882353	13347.49617647059	12910.714411764704	14667.648529411767	8124.843235294117	14766.482352941173	12304.917941176473	10202.793235294119	7842.878235294117	5641.496176470588	7933.200294117645	13795.193529411763	12910.680882352945	11185.150882352944	13690.999705882354	13738.129411764705	4040.894411764705	15855.075882352936	10777.094705882351
Metabolism;Metabolism of cofactors and vitamins;Thiamine metabolism;Thiamine metabolism	https://www.genome.jp/entry/ko00730	ko00730	924556.5209090909	6863.271818181819	10074.283636363636	7961.078181818182	6994.6	5496.307272727273	9811.55090909091	14254.993636363635	10785.033636363636	11964.73090909091	15928.359999999999	13136.140000000001	10820.018181818183	9638.046363636364	16976.370000000003	8954.313636363637	15514.421818181816	10713.853636363636	15010.699090909091	12984.962727272727	6884.42090909091	7500.998181818181	13105.832727272727	10540.853636363638	6355.556363636363	12178.833636363637	14065.485454545455	13655.297272727272	20952.949090909093	14265.112727272726	14423.104545454546	17324.719090909093	9622.716363636364	19025.063636363637	11091.179999999998	20309.417272727274	16528.642727272727	11902.868181818181	19068.934545454544	14297.369090909091	16193.79181818182	16563.434545454544	20444.77454545454	10952.546363636364	4314.001818181819	13143.053636363637	12648.655454545456	13416.450909090909	16717.00090909091	20129.787272727277	19076.93181818182	21576.491818181818	16582.804545454546	15854.308181818184	18334.96181818182	9927.627272727272	18246.70545454546	15193.26909090909	12747.84272727273	9421.497272727273	7104.845454545455	9684.063636363637	16997.48727272727	15644.800909090909	13941.565454545454	17510.485454545455	16678.526363636363	5236.101818181819	19939.19181818182	13351.124545454544
Metabolism;Metabolism of cofactors and vitamins;Riboflavin metabolism;Riboflavin metabolism	https://www.genome.jp/entry/ko00740	ko00740	564698.1124999999	4576.302500000001	5821.2891666666665	4813.025833333333	5139.120833333333	3752.710833333333	6273.896666666667	8161.719166666667	7098.1675000000005	8455.9625	10260.708333333334	9323.6025	7835.258333333334	5911.03	10289.4275	5340.609166666666	8828.994166666667	6190.645833333333	9700.085833333334	7808.908333333334	4836.0824999999995	5036.3775	8153.089166666668	5483.1225	3251.7791666666667	8411.468333333332	8504.833333333334	8227.751666666667	11968.505	8467.563333333334	8600.467499999999	10642.61	5950.94	10811.366666666667	6298.357499999999	12395.906666666668	10031.4725	7659.925	11352.423333333334	8165.2058333333325	9540.689166666665	9950.236666666666	12264.210000000001	7365.918333333334	2465.2599999999998	7537.860833333335	8739.85	9078.205833333332	9902.064166666667	11470.216666666665	11125.3075	12309.026666666667	9980.716666666669	9598.633333333333	10820.044999999998	6041.883333333334	11236.987500000001	9076.664166666667	7810.850833333334	6976.214166666668	4607.700000000001	5747.482500000001	10341.645833333334	10142.691666666668	8519.023333333333	9907.40166666667	9804.878333333334	2879.7341666666666	11519.625	8106.376666666667
Metabolism;Metabolism of cofactors and vitamins;Vitamin B6 metabolism;Vitamin B6 metabolism	https://www.genome.jp/entry/ko00750	ko00750	752012.46625	5613.32625	8113.375	6461.755	5619.328750000001	4488.78125	8385.51875	11247.59125	9228.26375	10179.00875	13289.431250000001	11250.2825	9353.231249999999	7673.717500000001	13599.501250000001	7144.25625	12566.35125	8662.535	12909.8075	10760.57875	5474.9662499999995	6022.27625	10636.76	7778.306250000001	4831.188749999999	10192.31125	10877.2875	10990.0775	16398.44375	11543.41	11753.45875	14105.905	7755.28125	15190.41875	8987.367499999998	16317.0	13548.08625	9281.095	15329.65375	11486.755	13189.3425	13029.8325	16716.86875	9220.39	3431.4437499999995	10599.894999999997	10615.0225	11374.07125	13516.682499999999	16355.473750000001	15253.31625	17428.42625	13691.245000000003	13023.009999999998	15234.26	7909.4225	14820.651250000003	12616.935	10574.456250000003	7792.23625	5591.4575	7811.775	13905.9025	13169.435	11346.647500000001	14204.79375	13703.26125	3919.68125	16197.80875	10722.0325
Metabolism;Metabolism of cofactors and vitamins;Nicotinate and nicotinamide metabolism;Nicotinate and nicotinamide metabolism	https://www.genome.jp/entry/ko00760	ko00760	704301.889444445	5473.297777777777	7221.604999999999	6030.102222222222	6051.3627777777765	4897.881111111111	7559.601666666666	10136.506666666668	8882.145555555555	9960.50666666667	12246.283888888887	10951.257222222222	9455.91388888889	7198.817777777778	12352.120555555557	6598.128333333332	11013.865555555556	7748.934444444445	12292.056111111111	9631.65111111111	6176.860555555555	6891.105555555556	9829.356111111112	9046.243333333334	5637.046666666668	10303.558333333332	11265.136111111111	10416.168333333335	14937.00611111111	10443.124444444444	10761.707222222221	13364.675555555554	7471.788333333334	14011.841666666667	8042.397222222222	15111.715	12206.213888888888	9340.793888888888	13814.580000000002	10284.587222222222	11857.405000000002	12252.839444444444	15020.246666666666	8906.070555555556	3047.1838888888888	9493.72111111111	10741.771111111111	11213.537222222221	12327.107777777777	14364.733333333332	13889.777222222221	15393.101111111111	12140.760555555556	11872.410555555556	13713.107777777775	7410.686666666666	13698.642777777779	11216.457222222221	9757.035	8789.280555555557	5700.337777777777	7302.138888888889	13059.385000000002	12273.12111111111	10332.545	12531.496111111112	12077.318888888889	3653.252222222222	15398.968333333336	9809.506666666666
Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis;Pantothenate and CoA biosynthesis	https://www.genome.jp/entry/ko00770	ko00770	1100016.2686666665	8532.553333333333	11280.622666666666	9618.534000000001	9735.864666666665	7698.032666666668	11680.894666666669	16032.170666666667	13555.759333333333	15583.068	19041.620000000003	16952.963333333333	14465.570000000002	11437.280666666666	19534.076	10351.796	17129.76666666667	12137.404666666667	18870.460000000003	14897.294666666665	10118.173333333332	11016.673333333332	15537.99333333333	13425.969333333333	8388.487333333333	16049.896666666666	17627.11266666667	16249.919333333333	23433.985333333327	16571.457333333332	16744.766666666666	20858.876666666667	11690.882666666668	22089.94	12403.955999999998	23855.009333333335	18973.493333333336	14719.909333333335	21649.642000000007	16234.945333333333	18636.93666666666	19632.074666666667	23411.38066666667	13845.908000000001	4808.474666666666	14924.606666666665	16604.548666666662	17327.844666666664	19333.874666666667	22439.927333333333	21894.663333333338	24011.52133333333	18801.847333333335	18377.028	21349.173333333336	11770.304666666669	21345.779333333332	17315.550666666666	15068.332000000002	13728.83	9038.234666666665	11379.384	20069.295333333328	18891.04533333333	16121.578666666668	19615.305333333334	18970.999333333333	5833.544	23725.811999999998	15565.641999999993
Metabolism;Metabolism of cofactors and vitamins;Biotin metabolism;Biotin metabolism	https://www.genome.jp/entry/ko00780	ko00780	983621.0820000003	6618.678	11583.496000000001	8969.985999999999	5577.438	4473.156	11151.101999999999	16464.974	11615.544	12104.616	17505.676	13204.498000000001	10625.55	10147.096	19042.286	9533.788	17972.438000000002	12045.356	16230.858000000002	15061.385999999999	5493.3	5794.981999999999	14185.385999999999	7855.648000000001	4862.156	10967.538	12613.944	13940.655999999999	22484.962	15477.852000000003	15725.222	17378.485999999997	9692.306	19913.28	12581.557999999999	21519.892	18918.397999999997	10616.414	21376.576	15882.341999999999	18098.852	17217.052	23414.604	10654.024	4929.6539999999995	14596.318	11404.684	12870.769999999999	17810.523999999998	24196.516	20792.238	24611.234	19030.986	17679.666	20535.769999999997	10485.886	19424.690000000002	17746.028	14245.688	7132.1179999999995	6420.5960000000005	10213.294	18287.944	16968.064000000002	15637.75	20916.116	19529.954000000005	5283.778	21632.894	14644.570000000002
Metabolism;Metabolism of cofactors and vitamins;Lipoic acid metabolism;Lipoic acid metabolism	https://www.genome.jp/entry/ko00785	ko00785	688350.5350000003	4144.785	8589.08	4943.67	1880.25	1914.095	8659.0	11306.92	7496.955	7303.25	12243.16	8187.16	5845.75	6311.67	12672.25	6797.015	14227.41	9066.375	10982.41	11662.5	1505.655	2165.425	8995.375	4259.635	2752.855	7667.625	7489.375	10477.705	16151.39	11321.225	11952.25	12881.25	6928.67	15205.25	9974.17	14135.58	13282.625	6860.17	15710.33	11934.84	13299.34	10455.0	16396.705	7580.0	3654.545	11108.785	7554.625	9192.715	13058.75	17809.5	16063.0	18702.875	14874.58	12973.75	16024.09	7319.92	14285.08	13843.545	10552.0	2879.175	3616.795	7725.455	12718.0	12055.5	10792.295	15363.915	15003.705	3551.16	14529.375	9481.25
Metabolism;Metabolism of cofactors and vitamins;Folate biosynthesis;Folate biosynthesis	https://www.genome.jp/entry/ko00790	ko00790	780479.0533333335	5380.406666666668	8951.155833333334	6478.313333333334	4346.144166666666	3823.045833333333	8839.790833333334	12478.464999999998	9157.515	9466.88	13612.212500000001	10122.402500000002	8241.233333333334	7602.759166666668	14133.330833333333	7477.78	14167.019166666667	9532.121666666668	13000.348333333335	11845.771666666667	4621.740833333333	5197.4275	10505.520833333334	7216.4375	4538.206666666666	9453.2475	10647.278333333334	11665.164166666667	17917.37916666667	12445.411666666667	12638.565833333332	14244.604166666666	8083.608333333333	16794.837499999998	10113.928333333331	16277.070833333333	14223.547499999999	8994.001666666665	16683.382500000003	12594.547499999999	14224.534999999998	12737.300000000001	17600.170833333334	8725.914999999999	3812.03	11657.085833333333	9764.745	10919.145833333332	13960.79	18600.513333333332	17094.900833333333	19380.485833333336	14979.673333333334	13845.309166666668	16702.9325	8315.903333333334	15571.985	13993.612500000003	11448.466666666667	6172.014166666667	5313.140833333333	8385.586666666668	14418.169999999998	13386.757500000002	11833.303333333335	16188.080000000002	15410.007500000002	4117.765833333334	17655.6075	10750.515833333333
Metabolism;Xenobiotics biodegradation and metabolism;Atrazine degradation;Atrazine degradation	https://www.genome.jp/entry/ko00791	ko00791	1989.0057142857147	14.855714285714285	49.09571428571429	9.475714285714286	22.904285714285713	15.428571428571429	10.618571428571428	31.76142857142857	11.427142857142858	12.572857142857142	14.141428571428571	18.85571428571429	19.0	28.189999999999998	31.19142857142857	12.524285714285714	19.284285714285716	24.00142857142857	19.427142857142858	13.144285714285715	9.001428571428571	12.857142857142858	56.66857142857143	29.858571428571427	18.285714285714285	33.57142857142857	37.33428571428572	29.524285714285718	35.57285714285714	32.57142857142857	36.38285714285714	49.097142857142856	25.285714285714285	36.0	18.81142857142857	35.855714285714285	19.285714285714285	22.857142857142858	30.76142857142857	27.715714285714284	36.287142857142854	63.85857142857143	42.142857142857146	24.287142857142857	8.23857142857143	24.99857142857143	27.284285714285716	32.90571428571429	72.42999999999999	46.379999999999995	37.04571428571428	41.57285714285714	84.0	25.287142857142857	25.287142857142857	21.381428571428575	26.284285714285716	14.430000000000001	16.57	11.857142857142858	21.810000000000002	15.188571428571427	21.57	24.141428571428573	27.334285714285716	26.427142857142858	86.66714285714285	11.474285714285713	65.57	31.095714285714287
Metabolism;Metabolism of cofactors and vitamins;Porphyrin and chlorophyll metabolism;Porphyrin and chlorophyll metabolism	https://www.genome.jp/entry/ko00860	ko00860	347612.5803773585	2812.8075471698116	3451.9915094339626	2986.3464150943405	3627.8250943396224	2706.885283018868	3571.4679245283023	4970.8783018867925	4333.896603773585	5331.012075471699	6186.217735849057	5949.465094339623	5050.985849056604	3806.210566037736	6132.127924528303	3334.222264150943	5047.501886792454	3660.91679245283	5922.730188679247	4432.551698113208	3792.657358490565	3838.738867924529	5155.881132075471	3905.4281132075466	2433.648867924528	5434.2016981132065	5950.23245283019	5074.02075471698	6992.580188679245	5054.060566037736	5028.016603773585	6621.659433962263	3772.055094339623	6708.408490566038	3559.0698113207545	7974.674716981134	5783.22150943396	4972.032264150943	6752.283584905662	4968.807547169811	5759.332075471698	6278.07679245283	7121.879811320755	4496.843018867924	1493.6060377358488	4550.933962264151	5554.006792452828	5700.292075471698	6238.286415094339	6653.169433962264	6727.2720754717	7082.537358490566	5682.868679245283	5694.521509433963	6460.829056603774	3797.62320754717	6656.646226415094	5085.2092452830175	4649.922264150945	4882.511132075471	3241.6854716981134	3460.236981132076	6079.644528301886	5948.901132075471	5182.504528301888	5845.0037735849055	5907.680943396227	1927.8979245283022	7314.026603773584	5050.911509433962
Metabolism;Metabolism of terpenoids and polyketides;Terpenoid backbone biosynthesis;Terpenoid backbone biosynthesis	https://www.genome.jp/entry/ko00900	ko00900	754245.7011111111	6159.14	7568.431666666665	6424.674444444445	7109.530555555556	5557.9655555555555	7709.923333333333	10667.090555555556	9203.826666666668	10708.617777777781	12735.778333333335	11986.591666666667	10048.925	7833.977222222222	13014.762777777778	7088.576666666666	11364.933333333334	8174.567777777778	12847.584444444445	9778.139999999998	7173.48	7949.675555555556	10570.689444444442	10445.732222222221	6322.276111111112	11615.824444444443	12758.699444444446	11443.29	16220.651111111112	11345.197777777777	11327.832777777778	14532.467222222222	8049.985000000001	15091.430555555555	8412.448333333334	16208.684444444449	12582.688333333334	10509.498333333335	14327.960555555559	11026.498888888887	12429.49888888889	13569.01111111111	15553.29	9986.72	3226.000555555556	10159.348333333335	11833.69222222222	12107.655555555557	13317.150555555556	14792.428333333335	14762.157777777778	15902.129444444445	12370.282222222224	12464.573333333334	14176.074444444443	8387.441666666666	14708.656111111115	11470.196111111109	9944.615555555558	10135.78277777778	6489.65111111111	8093.549444444444	13811.997777777775	12813.883888888888	10896.175000000001	12772.305	13219.443333333335	4181.639444444444	16219.008888888891	10553.293888888886
Metabolism;Metabolism of terpenoids and polyketides;Carotenoid biosynthesis;Carotenoid biosynthesis	https://www.genome.jp/entry/ko00906	ko00906	3.6176470588235285	0.014705882352941176	0.29411764705882354	0.014705882352941176	0.10294117647058823	0.014705882352941176	0.014705882352941176	0.0	0.0	0.10294117647058823	0.45588235294117646	0.0	0.0	0.20588235294117646	0.0	0.0	0.0	0.029411764705882353	0.07352941176470588	0.04411764705882353	0.0	0.014705882352941176	0.0	0.4411764705882353	0.17647058823529413	0.0	0.058823529411764705	0.0	0.08823529411764706	0.0	0.0	0.07352941176470588	0.058823529411764705	0.029411764705882353	0.014705882352941176	0.0	0.0	0.0	0.11764705882352941	0.014705882352941176	0.014705882352941176	0.029411764705882353	0.0	0.11764705882352941	0.014705882352941176	0.0	0.0	0.014705882352941176	0.014705882352941176	0.0	0.0	0.0	0.0	0.014705882352941176	0.10294117647058823	0.0	0.07352941176470588	0.14705882352941177	0.014705882352941176	0.04411764705882353	0.0	0.0	0.0	0.4852941176470588	0.0	0.0	0.04411764705882353	0.0	0.029411764705882353	0.0
Metabolism;Metabolism of terpenoids and polyketides;Zeatin biosynthesis;Zeatin biosynthesis	https://www.genome.jp/entry/ko00908	ko00908	486672.0950000001	3715.2725	5246.35	4207.495000000001	3574.9875	2864.775	5433.240000000002	7256.675	6098.385	6679.375000000001	8779.402500000004	7371.235	6183.3375	4900.1325	8761.92	4613.4125	8129.222500000002	5601.05	8435.810000000001	7020.4625	3566.545	3942.7825	6793.73	5292.5725	3226.72	6418.1925	6993.425000000001	6939.6125	10736.9	7394.715	7517.815	8935.605	4944.65	9680.725	5770.1275	10597.077500000003	8894.33	5953.6425	10011.24	7416.815	8549.515	8025.835	10926.7375	5836.3425	2219.56	6826.3225	6765.8125	7246.7525	8635.654999999999	10745.1625	9825.635000000004	11299.7925	8857.220000000001	8431.2	9704.1825	5066.205	9609.795	8246.76	6915.927500000002	5106.305	3580.78	5012.23	9244.1375	8663.025000000003	7435.200000000002	9354.2525	8791.53	2518.5925	10478.0125	6853.855
Metabolism;Energy metabolism;Nitrogen metabolism;Nitrogen metabolism	https://www.genome.jp/entry/ko00910	ko00910	368984.1318	2925.6422	3806.5098	3230.8992	3493.5826	2697.6638000000003	3851.3186000000005	5357.5514	4529.861	5306.1812	6252.066800000001	6086.904800000001	5048.459	3895.7412	6607.451200000001	3455.901	5629.1938	4028.1126	6402.5912	4856.3022	3420.6538	3683.4110000000005	5341.3409999999985	4560.582	2810.2622	5661.9619999999995	6041.802	5590.4886	7673.274199999999	5482.8388	5508.4511999999995	6944.734199999999	3851.8954000000003	7110.089	4102.6428	7769.777600000001	6261.35	5044.2178	7015.5196	5270.5671999999995	6092.990199999999	6722.3766000000005	7742.506599999999	5027.873600000001	1588.7344	4872.9908	5697.635399999999	5913.5146	6411.2236	7305.991800000001	7088.270000000001	7756.070799999999	6177.0654	6157.516599999999	7027.261799999999	4110.1152	7155.1616	5686.9434	4893.8614	4871.972999999999	3140.3142	3978.9721999999997	6678.916800000002	6371.1158000000005	5430.1608	6326.4774	6859.445599999999	2006.9493999999997	8012.7124	5271.196399999999
Metabolism;Energy metabolism;Sulfur metabolism;Sulfur metabolism	https://www.genome.jp/entry/ko00920	ko00920	539972.398125	4219.9087500000005	5605.6225	4697.618125	4650.491875000001	3493.2675	5963.984374999999	7846.768749999999	6825.948125	7878.960625000001	9778.791250000002	8760.789999999999	7416.7406249999985	5628.918125	9915.501875	5139.44	8655.943125	6051.348125	9289.965	7480.42	4375.87	4656.449375	7845.113125	5723.529375	3540.1568749999997	7791.685000000001	8080.124374999999	7785.256249999999	11418.033124999998	8089.5925	8226.595625	10161.503750000002	5584.29875	10455.415625	6074.8412499999995	11812.789375	9613.235	7026.589999999999	10821.910625	7897.691249999999	9132.835	9538.115	11780.548125000001	6797.605	2366.633125	7270.749374999999	8220.883125	8506.0925	9701.605	11125.069375000001	10587.891875000001	12014.998749999999	9534.938125	9172.963749999999	10462.274375	5634.62625	10475.480625	8742.654375	7542.888125	6447.135	4215.5825	5460.58	10050.51125	9612.748749999999	8153.454374999999	9630.879375	9602.575625000001	2772.534375	11271.470000000001	7864.964999999999
Metabolism;Biosynthesis of other secondary metabolites;Flavonoid biosynthesis;Flavonoid biosynthesis	https://www.genome.jp/entry/ko00941	ko00941	466.5400000000001	0.4	3.9	0.32	1.6	1.9	1.54	5.85	0.72	0.8	2.98	4.1	0.64	6.470000000000001	9.309999999999999	6.58	2.1	2.5	0.95	1.8	0.72	1.6199999999999999	8.85	3.06	2.0	10.0	12.22	9.0	2.2399999999999998	7.4	11.1	25.8	13.5	4.1	4.0	17.3	1.6	28.99	20.669999999999998	22.25	1.2	18.6	5.05	2.8	2.4	19.3	8.6	3.59	11.5	9.45	13.65	2.1	3.7399999999999998	8.07	1.7	23.85	7.220000000000001	9.6	1.94	0.9199999999999999	7.65	6.9	1.85	1.78	5.970000000000001	1.8	6.890000000000001	6.74	7.6	3.2
Metabolism;Biosynthesis of other secondary metabolites;Tropane, piperidine and pyridine alkaloid biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis	https://www.genome.jp/entry/ko00960	ko00960	244875.4258333333	1702.9775	2750.4691666666663	2100.3608333333336	1646.3850000000002	1406.8291666666667	2670.2533333333336	3811.6433333333334	2936.8775	3106.158333333334	4238.180833333333	3441.84	2849.7791666666667	2501.3233333333333	4385.298333333333	2341.2858333333334	4241.981666666667	2936.404166666667	4132.594166666667	3535.3333333333335	1695.7883333333332	1896.7258333333332	3428.61	2513.6983333333333	1616.9883333333335	3180.3908333333334	3610.814166666667	3592.931666666667	5334.974999999999	3803.9641666666666	3833.375	4563.985	2504.0583333333334	5128.8875	2972.258333333333	5384.0391666666665	4387.8949999999995	2899.090833333333	5008.515833333334	3892.4474999999998	4322.889166666667	4310.5275	5454.529166666667	2867.9533333333334	1162.4591666666668	3569.181666666666	3225.3624999999997	3540.2533333333336	4504.828333333334	5559.985833333333	5113.129166666667	5702.790833333333	4474.259166666667	4227.599999999999	5021.188333333333	2661.91	4792.0633333333335	4155.594166666667	3441.976666666667	2255.7825	1793.7683333333334	2572.9925	4438.533333333333	4130.245833333333	3714.351666666667	4814.535	4686.5225	1353.8341666666663	5504.241666666666	3516.7225
Genetic Information Processing;Translation;Aminoacyl-tRNA biosynthesis;Aminoacyl-tRNA biosynthesis	https://www.genome.jp/entry/ko00970	ko00970	974901.9828125001	8207.27625	9361.9371875	8716.443437500002	9931.3909375	7717.304687500002	9980.292812499994	13430.375312500004	12407.51375	14554.371875000004	16599.786250000005	15773.541874999995	13913.670312499997	10117.084062500002	16731.884062500005	8911.5946875	14035.729375	10245.090625	17098.81531250001	12552.121874999999	10027.755625000002	11154.771250000002	13609.5721875	14751.6340625	8964.190000000002	15214.200625000001	16729.937812500004	14349.827812500003	21038.085625000003	14636.715312499997	14381.879687500004	18567.7596875	10400.71875	19157.359375000007	10426.2390625	20874.133124999993	16454.71625	13312.363125000003	18009.945937500008	13485.020625000005	15978.551875000006	17615.585624999996	20254.937500000004	13050.338124999998	3959.947812500001	12425.6825	15955.753124999994	16288.870937500003	16660.010000000006	18392.948125000003	18330.682812500003	20178.681875000002	15752.540000000003	15777.343750000004	18135.822812499995	10265.122187500001	19054.01656249999	14443.679374999998	12901.897187500002	14337.203749999997	8396.1534375	9961.966562499998	18339.221874999996	16941.601562500004	13834.828437500002	16246.200624999994	15769.222187499998	5027.863437499998	21235.464062499996	13556.794062499996
Metabolism;Lipid metabolism;Biosynthesis of unsaturated fatty acids;Biosynthesis of unsaturated fatty acids	https://www.genome.jp/entry/ko01040	ko01040	214162.56466666664	1896.4293333333335	2057.7293333333337	1782.2613333333331	2348.1786666666667	1746.6653333333334	2184.2433333333333	2823.057333333333	2699.0346666666674	3344.1153333333336	3752.5186666666664	3733.2993333333334	3275.8433333333332	2257.8713333333335	3573.061333333333	1956.6913333333332	2956.2393333333334	2192.5053333333335	3752.842666666668	2654.885333333334	2317.9	2447.5406666666677	3130.8326666666667	2919.639333333333	1774.758666666667	3548.8593333333333	3712.5306666666665	3178.0226666666667	4466.678666666666	3141.9433333333336	3104.394666666666	4230.332666666666	2357.0986666666663	4115.746666666667	2202.073333333334	4683.124	3478.0026666666663	3196.888	3978.2446666666665	2942.1406666666667	3503.934	3771.1773333333335	4294.5779999999995	2957.8946666666666	847.832	2708.7360000000012	3722.618	3716.886	3744.8446666666664	3867.0093333333334	4015.3986666666674	4353.2046666666665	3445.0986666666668	3445.4453333333345	3925.9899999999993	2324.7593333333325	4150.173333333333	3055.396	2817.9226666666673	3385.8693333333335	2002.1359999999997	2157.1073333333334	3942.8446666666664	3783.4179999999997	3093.6960000000004	3387.2640000000006	3441.9853333333344	1113.6586666666665	4391.728	2879.734
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of ansamycins;Biosynthesis of ansamycins	https://www.genome.jp/entry/ko01051	ko01051	2208516.2700000005	17886.170000000002	21141.73	18113.09	25416.04	19880.93	20403.43	29727.12	26395.65	32554.98	35992.0	38945.52	34339.5	25350.39	36120.09	20816.79	29495.220000000005	21771.93	37970.820000000014	24941.83	26671.06	28368.82	33706.57	36095.97	23169.79	37788.03	42394.47	34671.03	42146.41	30441.48	32221.43	45260.82	25058.68	42129.65	22906.01	51485.48	33905.33	33436.31	38647.4	30420.93	33580.73	42739.84	42376.37	29965.61	8453.5	27864.120000000006	38506.52	38177.67	40150.86	39142.58	40094.12	41529.66	31593.69	37063.23	38996.16	25401.07	41029.31000000001	28924.87	27744.11	36285.68	22532.370000000006	22463.660000000003	37847.82	36042.17	31411.4	33065.05	35167.86	12713.679999999997	47888.32	31575.34
Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of siderophore group nonribosomal peptides;Biosynthesis of siderophore group nonribosomal peptides	https://www.genome.jp/entry/ko01053	ko01053	38968.238125	249.00375	545.30625	317.834375	101.926875	94.56375	488.63	660.834375	465.97375	444.9	771.769375	505.01937499999997	402.015625	374.053125	757.326875	385.604375	830.25375	536.040625	661.113125	664.5875	74.54312499999999	77.171875	544.035625	139.96375	86.170625	318.203125	352.514375	505.3375	903.853125	595.87625	638.691875	648.691875	349.704375	807.5	533.193125	882.176875	803.640625	350.62625	939.12875	688.965	765.49625	537.634375	989.920625	356.0875	212.80875	628.91	344.9125	432.56375	733.728125	1089.2825	868.94875	1076.415625	850.420625	742.49375	873.699375	387.21500000000003	782.22375	806.08875	620.271875	133.9375	194.59	394.97875	768.959375	716.50625	675.734375	949.676875	855.30625	211.4775	911.365625	559.83875
